state,year,month,district,type,count,amount,source_path
Chhattisgarh,2024,4,mahasamund district,TOTAL,15375747,19996523315.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\chhattisgarh\2024\4.json
Dadra & Nagar Haveli & Daman & Diu,2018,1,diu district,TOTAL,5593,6434481.929188873,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2018\1.json
Dadra & Nagar Haveli & Daman & Diu,2018,1,daman district,TOTAL,50218,63416803.35332493,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2018\1.json
Dadra & Nagar Haveli & Daman & Diu,2018,1,dadra and nagar haveli district,TOTAL,92738,105807098.82670306,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2018\1.json
Dadra & Nagar Haveli & Daman & Diu,2018,2,diu district,TOTAL,6279,10736607.177110624,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2018\2.json
Dadra & Nagar Haveli & Daman & Diu,2018,2,daman district,TOTAL,67705,104407321.93224815,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2018\2.json
Dadra & Nagar Haveli & Daman & Diu,2018,2,dadra and nagar haveli district,TOTAL,128642,186926842.5467928,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2018\2.json
Dadra & Nagar Haveli & Daman & Diu,2018,3,diu district,TOTAL,7087,13784358.656098008,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2018\3.json
Dadra & Nagar Haveli & Daman & Diu,2018,3,daman district,TOTAL,104637,160593811.80795714,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2018\3.json
Dadra & Nagar Haveli & Daman & Diu,2018,3,dadra and nagar haveli district,TOTAL,177851,273261425.21412045,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2018\3.json
Dadra & Nagar Haveli & Daman & Diu,2018,4,diu district,TOTAL,9502,19252174.323347375,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2018\4.json
Dadra & Nagar Haveli & Daman & Diu,2018,4,daman district,TOTAL,147005,240064159.06029302,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2018\4.json
Dadra & Nagar Haveli & Daman & Diu,2018,4,dadra and nagar haveli district,TOTAL,247575,399434283.41724634,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2018\4.json
Dadra & Nagar Haveli & Daman & Diu,2019,1,diu district,TOTAL,16037,21939140.020587962,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2019\1.json
Dadra & Nagar Haveli & Daman & Diu,2019,1,daman district,TOTAL,259564,315877185.5307482,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2019\1.json
Dadra & Nagar Haveli & Daman & Diu,2019,1,dadra and nagar haveli district,TOTAL,386213,505553450.4985651,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2019\1.json
Dadra & Nagar Haveli & Daman & Diu,2019,2,diu district,TOTAL,29130,55383383.84612378,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2019\2.json
Dadra & Nagar Haveli & Daman & Diu,2019,2,daman district,TOTAL,183953,303607607.8232254,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2019\2.json
Dadra & Nagar Haveli & Daman & Diu,2019,2,dadra and nagar haveli district,TOTAL,276573,465450284.8957217,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2019\2.json
Dadra & Nagar Haveli & Daman & Diu,2019,3,diu district,TOTAL,17203,32940133.54162597,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2019\3.json
Dadra & Nagar Haveli & Daman & Diu,2019,3,daman district,TOTAL,235860,348909463.4581386,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2019\3.json
Dadra & Nagar Haveli & Daman & Diu,2019,3,dadra and nagar haveli district,TOTAL,385688,579621876.8486074,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2019\3.json
Dadra & Nagar Haveli & Daman & Diu,2019,4,diu district,TOTAL,21474,46692370.12824968,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2019\4.json
Dadra & Nagar Haveli & Daman & Diu,2019,4,daman district,TOTAL,282085,443588793.8632827,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2019\4.json
Dadra & Nagar Haveli & Daman & Diu,2019,4,dadra and nagar haveli district,TOTAL,465412,736360098.0195075,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2019\4.json
Dadra & Nagar Haveli & Daman & Diu,2020,1,diu district,TOTAL,23966,46606086.663000636,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\1.json
Dadra & Nagar Haveli & Daman & Diu,2020,1,daman district,TOTAL,318808,482278970.2611342,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\1.json
Dadra & Nagar Haveli & Daman & Diu,2020,1,dadra and nagar haveli district,TOTAL,535805,813878312.368383,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\1.json
Dadra & Nagar Haveli & Daman & Diu,2020,2,diu district,TOTAL,23866,42875002.19781082,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\2.json
Dadra & Nagar Haveli & Daman & Diu,2020,2,daman district,TOTAL,342171,440492998.5695746,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\2.json
Dadra & Nagar Haveli & Daman & Diu,2020,2,dadra and nagar haveli district,TOTAL,607115,819008453.120671,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\2.json
Dadra & Nagar Haveli & Daman & Diu,2020,3,diu district,TOTAL,26588,51864159.697919816,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\3.json
Dadra & Nagar Haveli & Daman & Diu,2020,3,daman district,TOTAL,376291,584809492.9126782,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\3.json
Dadra & Nagar Haveli & Daman & Diu,2020,3,dadra and nagar haveli district,TOTAL,735433,1113115462.3887653,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\3.json
Dadra & Nagar Haveli & Daman & Diu,2020,4,diu district,TOTAL,41821,95658202.77082603,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\4.json
Dadra & Nagar Haveli & Daman & Diu,2020,4,daman district,TOTAL,596994,921372876.4402872,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\4.json
Dadra & Nagar Haveli & Daman & Diu,2020,4,dadra and nagar haveli district,TOTAL,1178976,1683480021.6173902,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2020\4.json
Dadra & Nagar Haveli & Daman & Diu,2021,1,diu district,TOTAL,42608,96420384.49176355,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\1.json
Dadra & Nagar Haveli & Daman & Diu,2021,1,daman district,TOTAL,664208,1043765962.724646,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\1.json
Dadra & Nagar Haveli & Daman & Diu,2021,1,dadra and nagar haveli district,TOTAL,1218428,1825446563.9770947,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\1.json
Dadra & Nagar Haveli & Daman & Diu,2021,2,diu district,TOTAL,41014,101909220.66644716,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\2.json
Dadra & Nagar Haveli & Daman & Diu,2021,2,daman district,TOTAL,733176,1074079574.2247202,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\2.json
Dadra & Nagar Haveli & Daman & Diu,2021,2,dadra and nagar haveli district,TOTAL,1350893,1981679666.5277362,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\2.json
Dadra & Nagar Haveli & Daman & Diu,2021,3,diu district,TOTAL,66259,157454301.2533474,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\3.json
Dadra & Nagar Haveli & Daman & Diu,2021,3,daman district,TOTAL,1083689,1475259765.304812,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\3.json
Dadra & Nagar Haveli & Daman & Diu,2021,3,dadra and nagar haveli district,TOTAL,1979522,2673225036.2333474,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\3.json
Dadra & Nagar Haveli & Daman & Diu,2021,4,diu district,TOTAL,88402,206127240.56872407,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\4.json
Dadra & Nagar Haveli & Daman & Diu,2021,4,daman district,TOTAL,1417153,1895788566.3308911,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\4.json
Dadra & Nagar Haveli & Daman & Diu,2021,4,dadra and nagar haveli district,TOTAL,2651530,3463923579.4310455,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2021\4.json
Dadra & Nagar Haveli & Daman & Diu,2022,1,diu district,TOTAL,94833,213403088.016084,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\1.json
Dadra & Nagar Haveli & Daman & Diu,2022,1,daman district,TOTAL,1629797,2068807150.1986508,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\1.json
Dadra & Nagar Haveli & Daman & Diu,2022,1,dadra and nagar haveli district,TOTAL,3078173,3954838129.047655,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\1.json
Dadra & Nagar Haveli & Daman & Diu,2022,2,diu district,TOTAL,130835,288821560.5151377,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\2.json
Dadra & Nagar Haveli & Daman & Diu,2022,2,daman district,TOTAL,1923407,2321672075.29422,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\2.json
Dadra & Nagar Haveli & Daman & Diu,2022,2,dadra and nagar haveli district,TOTAL,3705529,4384666145.001484,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\2.json
Dadra & Nagar Haveli & Daman & Diu,2022,3,diu district,TOTAL,148559,279739481.9642375,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\3.json
Dadra & Nagar Haveli & Daman & Diu,2022,3,daman district,TOTAL,2317701,2638822275.269265,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\3.json
Dadra & Nagar Haveli & Daman & Diu,2022,3,dadra and nagar haveli district,TOTAL,3999361,4602085602.265934,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\3.json
Dadra & Nagar Haveli & Daman & Diu,2022,4,diu district,TOTAL,154870,296319509.67041874,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\4.json
Dadra & Nagar Haveli & Daman & Diu,2022,4,daman district,TOTAL,2344860,2629286286.284037,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\4.json
Dadra & Nagar Haveli & Daman & Diu,2022,4,dadra and nagar haveli district,TOTAL,4689855,5134034950.126673,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2022\4.json
Dadra & Nagar Haveli & Daman & Diu,2023,1,diu district,TOTAL,239195,426544984.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\1.json
Dadra & Nagar Haveli & Daman & Diu,2023,1,daman district,TOTAL,3864652,4064735362.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\1.json
Dadra & Nagar Haveli & Daman & Diu,2023,1,dadra and nagar haveli district,TOTAL,7700138,8122810854.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\1.json
Dadra & Nagar Haveli & Daman & Diu,2023,2,diu district,TOTAL,277405,511140210.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\2.json
Dadra & Nagar Haveli & Daman & Diu,2023,2,daman district,TOTAL,4408947,4407940658.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\2.json
Dadra & Nagar Haveli & Daman & Diu,2023,2,dadra and nagar haveli district,TOTAL,8670763,8831457320.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\2.json
Dadra & Nagar Haveli & Daman & Diu,2023,3,diu district,TOTAL,283918,495019988.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\3.json
Dadra & Nagar Haveli & Daman & Diu,2023,3,daman district,TOTAL,5114536,4764484942.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\3.json
Dadra & Nagar Haveli & Daman & Diu,2023,3,dadra and nagar haveli district,TOTAL,9971874,9836561533.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\3.json
Dadra & Nagar Haveli & Daman & Diu,2023,4,diu district,TOTAL,359283,577621411.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\4.json
Dadra & Nagar Haveli & Daman & Diu,2023,4,daman district,TOTAL,6098731,5634486680.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\4.json
Dadra & Nagar Haveli & Daman & Diu,2023,4,dadra and nagar haveli district,TOTAL,11844359,11345951876.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2023\4.json
Dadra & Nagar Haveli & Daman & Diu,2024,1,diu district,TOTAL,369770,557653496.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\1.json
Dadra & Nagar Haveli & Daman & Diu,2024,1,daman district,TOTAL,7109711,6342510012.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\1.json
Dadra & Nagar Haveli & Daman & Diu,2024,1,dadra and nagar haveli district,TOTAL,13635528,12619032817.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\1.json
Dadra & Nagar Haveli & Daman & Diu,2024,2,diu district,TOTAL,448642,654549756.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\2.json
Dadra & Nagar Haveli & Daman & Diu,2024,2,daman district,TOTAL,8067347,6737659526.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\2.json
Dadra & Nagar Haveli & Daman & Diu,2024,2,dadra and nagar haveli district,TOTAL,14877126,12936783429.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\2.json
Dadra & Nagar Haveli & Daman & Diu,2024,3,diu district,TOTAL,404123,609607456.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\3.json
Dadra & Nagar Haveli & Daman & Diu,2024,3,daman district,TOTAL,8543083,6884984320.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\3.json
Dadra & Nagar Haveli & Daman & Diu,2024,3,dadra and nagar haveli district,TOTAL,16499064,14070039790.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\3.json
Dadra & Nagar Haveli & Daman & Diu,2024,4,diu district,TOTAL,490527,682063743.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\4.json
Dadra & Nagar Haveli & Daman & Diu,2024,4,daman district,TOTAL,9437231,7665740365.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\4.json
Dadra & Nagar Haveli & Daman & Diu,2024,4,dadra and nagar haveli district,TOTAL,18535942,15597417353.0,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\dadra-&-nagar-haveli-&-daman-&-diu\2024\4.json
Delhi,2018,1,south district,TOTAL,334361,597143870.4750924,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\delhi\2018\1.json
Delhi,2018,1,central district,TOTAL,2997714,4312145216.274474,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\delhi\2018\1.json
Delhi,2018,1,new delhi district,TOTAL,883737,1478916789.169149,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\delhi\2018\1.json
Delhi,2018,1,west district,TOTAL,545129,966855137.026748,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\delhi\2018\1.json
Delhi,2018,1,south west district,TOTAL,318199,555900155.5283471,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\delhi\2018\1.json
